document_id,file_name,stem,extension,absolute_path,relative_path,parent_folder,size_bytes,size_mb,created_time,modified_time,sha256,mime_type,is_supported,conversion_candidate,hash_error
DOC000178,10_Use of Foams for the Soil Conditioning in Excavations with EPB-TBMs - Envionmental Approach.pdf,10_Use of Foams for the Soil Conditioning in Excavations with EPB-TBMs - Envionmental Approach,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\10_Use of Foams for the Soil Conditioning in Excavations with EPB-TBMs - Envionmental Approach.pdf,Tünel Dergisi/Sunumlar_2022/10_Use of Foams for the Soil Conditioning in Excavations with EPB-TBMs - Envionmental Approach.pdf,Tünel Dergisi/Sunumlar_2022,1161772,1.107952,2026-08-12T19:10:16+03:00,2024-09-25T13:49:49+03:00,8c40ec5ec7c1cb1e451a146d3c19f951a3041dc6a83f0d886f536e059bbce6eb,application/pdf,True,True,
DOC000179,11_A Tunnelling Experience in Difficult Ground Conditions in the Himalayas.pdf,11_A Tunnelling Experience in Difficult Ground Conditions in the Himalayas,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\11_A Tunnelling Experience in Difficult Ground Conditions in the Himalayas.pdf,Tünel Dergisi/Sunumlar_2022/11_A Tunnelling Experience in Difficult Ground Conditions in the Himalayas.pdf,Tünel Dergisi/Sunumlar_2022,1801701,1.718236,2026-08-12T19:10:16+03:00,2024-09-25T13:49:57+03:00,6a3e8bf61cc46e81e500a8315b25864943df7ce31ca83e59c5d00d36558481f1,application/pdf,True,True,
DOC000180,12_1_Fire Safety in Tunnels.pdf,12_1_Fire Safety in Tunnels,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\12_1_Fire Safety in Tunnels.pdf,Tünel Dergisi/Sunumlar_2022/12_1_Fire Safety in Tunnels.pdf,Tünel Dergisi/Sunumlar_2022,1098657,1.047761,2026-08-12T19:10:16+03:00,2024-09-25T13:50:04+03:00,b952814dcd0347a888e7957e78f138ff40cb0b3eed7f10c34a215c3b1a775925,application/pdf,True,True,
DOC000181,12_2_Fire Safety in Tunnels.pdf,12_2_Fire Safety in Tunnels,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\12_2_Fire Safety in Tunnels.pdf,Tünel Dergisi/Sunumlar_2022/12_2_Fire Safety in Tunnels.pdf,Tünel Dergisi/Sunumlar_2022,1389194,1.324839,2026-08-12T19:10:16+03:00,2024-09-25T13:50:09+03:00,85283ef6c13967fdbf3453026f913b303b7a06a905bc8fd86cd93eb93685975b,application/pdf,True,True,
DOC000182,1_Professor Arnold Dix_People and Planet – how to get finance for new projects that mitigate the perils of Climate Change now.pdf,1_Professor Arnold Dix_People and Planet – how to get finance for new projects that mitigate the perils of Climate Change now,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\1_Professor Arnold Dix_People and Planet – how to get finance for new projects that mitigate the perils of Climate Change now.pdf,Tünel Dergisi/Sunumlar_2022/1_Professor Arnold Dix_People and Planet – how to get finance for new projects that mitigate the perils of Climate Change now.pdf,Tünel Dergisi/Sunumlar_2022,4247551,4.05078,2026-08-12T19:10:16+03:00,2024-09-25T13:48:21+03:00,246054e0940d9efbe0562a68fc621120e8cf7a22fd1028f0a588f3fb998a6395,application/pdf,True,True,
DOC000183,2_Present and Future of Tunnel Constructions in Transportation Infrastructure.pdf,2_Present and Future of Tunnel Constructions in Transportation Infrastructure,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\2_Present and Future of Tunnel Constructions in Transportation Infrastructure.pdf,Tünel Dergisi/Sunumlar_2022/2_Present and Future of Tunnel Constructions in Transportation Infrastructure.pdf,Tünel Dergisi/Sunumlar_2022,10408011,9.925853,2026-08-12T19:10:16+03:00,2024-09-25T13:48:29+03:00,04c57c21fdf18e5176f04fa367b8aa609d394673f6051f3afffa206e12c8080f,application/pdf,True,True,
DOC000184,3_HIZRAY Project and Planned Future of Istanbul Metro Works.pdf,3_HIZRAY Project and Planned Future of Istanbul Metro Works,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\3_HIZRAY Project and Planned Future of Istanbul Metro Works.pdf,Tünel Dergisi/Sunumlar_2022/3_HIZRAY Project and Planned Future of Istanbul Metro Works.pdf,Tünel Dergisi/Sunumlar_2022,2957042,2.820055,2026-08-12T19:10:17+03:00,2024-09-25T13:48:39+03:00,96783c6ed7f86ae20ca934964dbc5a84caa25b83f59f6a648481f87d6aa90eaf,application/pdf,True,True,
DOC000185,"4_International Projects of Yapi Merkezi, Administrative Difficulties Encountered.pdf","4_International Projects of Yapi Merkezi, Administrative Difficulties Encountered",.pdf,"C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\4_International Projects of Yapi Merkezi, Administrative Difficulties Encountered.pdf","Tünel Dergisi/Sunumlar_2022/4_International Projects of Yapi Merkezi, Administrative Difficulties Encountered.pdf",Tünel Dergisi/Sunumlar_2022,5782364,5.514492,2026-08-12T19:10:17+03:00,2024-09-25T13:49:04+03:00,1457e07af2b0f6b8533b9bc852928166f611084644bf7257b1b3e83f7f16d4a1,application/pdf,True,True,
DOC000186,"5_Past, Present and Future of Izmir Metro Works.pdf","5_Past, Present and Future of Izmir Metro Works",.pdf,"C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\5_Past, Present and Future of Izmir Metro Works.pdf","Tünel Dergisi/Sunumlar_2022/5_Past, Present and Future of Izmir Metro Works.pdf",Tünel Dergisi/Sunumlar_2022,6302108,6.010159,2026-08-12T19:10:17+03:00,2024-09-25T13:49:12+03:00,7bea6c201c2cd943fbd77ed85a922766ac64943657c2f822f46256943a8abda8,application/pdf,True,True,
DOC000187,"6_Past, Present and Future of DSI Tunnels.pdf","6_Past, Present and Future of DSI Tunnels",.pdf,"C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\6_Past, Present and Future of DSI Tunnels.pdf","Tünel Dergisi/Sunumlar_2022/6_Past, Present and Future of DSI Tunnels.pdf",Tünel Dergisi/Sunumlar_2022,6937320,6.615944,2026-08-12T19:10:18+03:00,2024-09-25T13:49:21+03:00,f28df7cb6007defe882889017a983d7c06c169a31170e5b112017af625ae30b6,application/pdf,True,True,
DOC000188,7_Tunnel Projects in Indonesia and the Far East Opportunities for Turkish Contractors.pdf,7_Tunnel Projects in Indonesia and the Far East Opportunities for Turkish Contractors,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\7_Tunnel Projects in Indonesia and the Far East Opportunities for Turkish Contractors.pdf,Tünel Dergisi/Sunumlar_2022/7_Tunnel Projects in Indonesia and the Far East Opportunities for Turkish Contractors.pdf,Tünel Dergisi/Sunumlar_2022,1461142,1.393454,2026-08-12T19:10:18+03:00,2024-09-25T13:49:28+03:00,aebfb2790f94d4239847b45390573d6de454b397cc9405ddd5e8af1f952d3c8d,application/pdf,True,True,
DOC000189,8_Halkali - Istanbul Airport Metro Construction Works.pdf,8_Halkali - Istanbul Airport Metro Construction Works,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\8_Halkali - Istanbul Airport Metro Construction Works.pdf,Tünel Dergisi/Sunumlar_2022/8_Halkali - Istanbul Airport Metro Construction Works.pdf,Tünel Dergisi/Sunumlar_2022,3552062,3.38751,2026-08-12T19:10:18+03:00,2024-09-25T13:49:35+03:00,f036fbe6cc100faef49c498054f0700eb618c52fca4e5f4a0806dde7c9610c01,application/pdf,True,True,
DOC000190,9_Final Lining Design Approach for Reduction Tunnels.pdf,9_Final Lining Design Approach for Reduction Tunnels,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\9_Final Lining Design Approach for Reduction Tunnels.pdf,Tünel Dergisi/Sunumlar_2022/9_Final Lining Design Approach for Reduction Tunnels.pdf,Tünel Dergisi/Sunumlar_2022,1321580,1.260357,2026-08-12T19:10:18+03:00,2024-09-25T13:49:42+03:00,6ba9584fcdfdca8c91f6ed1462db0fadbd2f4c81e4f1f4542b0a1a95494be7f5,application/pdf,True,True,
DOC000191,Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı.pdf,Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı.pdf,Tünel Dergisi/Sunumlar_2022/Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı.pdf,Tünel Dergisi/Sunumlar_2022,1291989,1.232137,2026-08-12T19:10:18+03:00,2024-09-26T08:22:23+03:00,8290ac15a538bb0f22bd6901290c4685b98061d70ec6dc21f8d978decec27e7e,application/pdf,True,True,
DOC000192,Türkiye’deki Karayolu Tünellerinde Trafik.pdf,Türkiye’deki Karayolu Tünellerinde Trafik,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Sunumlar_2022\Türkiye’deki Karayolu Tünellerinde Trafik.pdf,Tünel Dergisi/Sunumlar_2022/Türkiye’deki Karayolu Tünellerinde Trafik.pdf,Tünel Dergisi/Sunumlar_2022,1294352,1.23439,2026-08-12T19:10:18+03:00,2024-09-26T08:15:25+03:00,d6cabd5890cae7ee2a05c65b23d0264a1f69a65b12ed45d323ef654c7b93ac1a,application/pdf,True,True,
DOC000193,Tunel Dergi Sayi 40.pdf,Tunel Dergi Sayi 40,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Tunel Dergi Sayi 40.pdf,Tünel Dergisi/Tunel Dergi Sayi 40.pdf,Tünel Dergisi,22733094,21.679968,2026-08-12T19:09:59+03:00,2024-09-25T13:33:09+03:00,16e105dfc7ea0a648e4f624b4aa37b3f3605161b92c956c1a1e9edf4603453ab,application/pdf,True,True,
DOC000194,Tunel Dergisi 1.pdf,Tunel Dergisi 1,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Tunel Dergisi 1.pdf,Tünel Dergisi/Tunel Dergisi 1.pdf,Tünel Dergisi,6105759,5.822906,2026-08-12T19:10:01+03:00,2024-09-25T13:37:11+03:00,bdacc1e58433a01fcf0eaa66568b3e4d77c24fd56c97f042b459b2c8c3f0baa2,application/pdf,True,True,
DOC000195,Tunel Dergisi 2.pdf,Tunel Dergisi 2,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Tunel Dergisi 2.pdf,Tünel Dergisi/Tunel Dergisi 2.pdf,Tünel Dergisi,6937993,6.616586,2026-08-12T19:10:01+03:00,2024-09-25T13:37:19+03:00,372509651cd66ef259aea51a09cef059d51042791e283bf28bed81e55b6af5a3,application/pdf,True,True,
DOC000196,Tunel Dergisi 3.pdf,Tunel Dergisi 3,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Tunel Dergisi 3.pdf,Tünel Dergisi/Tunel Dergisi 3.pdf,Tünel Dergisi,13939522,13.293764,2026-08-12T19:10:01+03:00,2024-09-25T13:37:31+03:00,c4b2a15c8a756f897c1dff75fed956899f83c55221516e1cad2a975c832e7199,application/pdf,True,True,
DOC000197,Tunel Dergisi 4.pdf,Tunel Dergisi 4,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Tunel Dergisi 4.pdf,Tünel Dergisi/Tunel Dergisi 4.pdf,Tünel Dergisi,8183504,7.804398,2026-08-12T19:10:02+03:00,2024-09-25T13:37:50+03:00,d0c476b291652a8936b5b0a1317b3ba882ff53d7e5296331599cc0811c69ab58,application/pdf,True,True,
DOC000198,Tunel Dergisi 5.pdf,Tunel Dergisi 5,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Tunel Dergisi 5.pdf,Tünel Dergisi/Tunel Dergisi 5.pdf,Tünel Dergisi,13776877,13.138654,2026-08-12T19:10:02+03:00,2024-09-25T13:38:01+03:00,49577e05781c8bbe2d7242bfcedabbad89cb896285c29273b3b1fc8e4f499ddd,application/pdf,True,True,
DOC000199,Tunel Dergisi 6.pdf,Tunel Dergisi 6,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Tunel Dergisi 6.pdf,Tünel Dergisi/Tunel Dergisi 6.pdf,Tünel Dergisi,9669474,9.221529,2026-08-12T19:10:03+03:00,2024-09-25T13:38:10+03:00,686f2fed7a37fea40455e5a48dc24f8cfc7c735708afde494ac1e7eb9e464e89,application/pdf,True,True,
DOC000200,tunel37.pdf,tunel37,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\tunel37.pdf,Tünel Dergisi/tunel37.pdf,Tünel Dergisi,20321848,19.380424,2026-08-12T19:10:03+03:00,2024-09-25T13:35:52+03:00,670dfbfd16421be5cb705fad078e0d9de989b6d4e178f8ce2f37ef25e895d1ed,application/pdf,True,True,
DOC000201,Tünel 42-E-dergi_2.pdf,Tünel 42-E-dergi_2,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Tünel 42-E-dergi_2.pdf,Tünel Dergisi/Tünel 42-E-dergi_2.pdf,Tünel Dergisi,19541639,18.636359,2026-08-12T19:10:04+03:00,2024-09-25T13:32:29+03:00,695835658c70e223f85a912fd7cdc82f2310c56e743b9645f61d81a8759a2b0a,application/pdf,True,True,
DOC000202,Tünel 44_red.pdf,Tünel 44_red,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Tünel 44_red.pdf,Tünel Dergisi/Tünel 44_red.pdf,Tünel Dergisi,39485093,37.655919,2026-08-12T19:10:05+03:00,2024-09-25T13:31:36+03:00,1c6f0b26834d8cafc1cb226828293b6152b78b80b058b0e05427f922468f2238,application/pdf,True,True,
DOC000203,Tünel 51_red (1).pdf,Tünel 51_red (1),.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Tünel 51_red (1).pdf,Tünel Dergisi/Tünel 51_red (1).pdf,Tünel Dergisi,30659536,29.239212,2026-08-12T19:10:07+03:00,2024-09-25T13:27:09+03:00,3fa9eb8ff87a4f69938d3d0c5149a474e666b0b33caf48e4fd3882f20bf074be,application/pdf,True,True,
DOC000204,TÜNEL SAYI-33.pdf,TÜNEL SAYI-33,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\TÜNEL SAYI-33.pdf,Tünel Dergisi/TÜNEL SAYI-33.pdf,Tünel Dergisi,32191646,30.700346,2026-08-12T19:10:09+03:00,2024-09-25T13:36:28+03:00,8ad9882f0d7ecc06121ef4bfd65613bc16a3e7dc7a5f456bf18708a5d2e134ed,application/pdf,True,True,
DOC000205,TÜNEL-41.pdf,TÜNEL-41,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\TÜNEL-41.pdf,Tünel Dergisi/TÜNEL-41.pdf,Tünel Dergisi,44727437,42.655408,2026-08-12T19:10:10+03:00,2024-09-25T13:32:47+03:00,dddbe58466c36ba63b780a5d8a9540679825e90c8013bdad725c23f57f85d7dc,application/pdf,True,True,
DOC000206,Tünel-47-e-dergisi_r.pdf,Tünel-47-e-dergisi_r,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Tünel-47-e-dergisi_r.pdf,Tünel Dergisi/Tünel-47-e-dergisi_r.pdf,Tünel Dergisi,14985395,14.291186,2026-08-12T19:10:12+03:00,2024-09-25T13:30:54+03:00,fa208eb77bc6932673d16b6fc711a2e01413f0fd1b0e9ea635161e688e55c761,application/pdf,True,True,
DOC000207,Tünel-e-dergi-43_red.pdf,Tünel-e-dergi-43_red,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\Tünel-e-dergi-43_red.pdf,Tünel Dergisi/Tünel-e-dergi-43_red.pdf,Tünel Dergisi,18100371,17.261859,2026-08-12T19:10:13+03:00,2024-09-25T13:32:03+03:00,c7d688e33e7dbd6fd3c0b1b91c11b011d90cd868b05c51353bafc3bf1b3aab65,application/pdf,True,True,
DOC000208,TÜNEL_SAYI-38.pdf,TÜNEL_SAYI-38,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\TÜNEL_SAYI-38.pdf,Tünel Dergisi/TÜNEL_SAYI-38.pdf,Tünel Dergisi,38341912,36.565697,2026-08-12T19:10:14+03:00,2024-09-25T13:35:32+03:00,bb2609f7183736147ea9f39930dc3e8af22afcf722a05f9866db5d404d7c163c,application/pdf,True,True,
DOC000209,Dünyada Tünel Felaketleri.docx,Dünyada Tünel Felaketleri,.docx,"C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Kazaları, Çökmeler ve Felaketler\Dünyada Tünel Felaketleri.docx","Tünel Kazaları, Çökmeler ve Felaketler/Dünyada Tünel Felaketleri.docx","Tünel Kazaları, Çökmeler ve Felaketler",2581142,2.461569,2026-08-12T19:10:18+03:00,2024-11-05T16:24:29+03:00,991e7004905db22e011a30b0cdc12396b3baf31c89d416acbe097a289793529c,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000210,HAWKS NEST TUNNEL DISASTER.pdf,HAWKS NEST TUNNEL DISASTER,.pdf,"C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Kazaları, Çökmeler ve Felaketler\HAWKS NEST TUNNEL DISASTER.pdf","Tünel Kazaları, Çökmeler ve Felaketler/HAWKS NEST TUNNEL DISASTER.pdf","Tünel Kazaları, Çökmeler ve Felaketler",433671,0.413581,2026-08-12T19:10:19+03:00,2024-11-05T16:23:45+03:00,2dcb6b5789d6b4ec49f44392305bcaa0cb4fc8d2fb23006c3b3af95e978d83d3,application/pdf,True,True,
DOC000211,Tünel Kaynaklı Kazalar_Çökmeler.docx,Tünel Kaynaklı Kazalar_Çökmeler,.docx,"C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Kazaları, Çökmeler ve Felaketler\Tünel Kaynaklı Kazalar_Çökmeler.docx","Tünel Kazaları, Çökmeler ve Felaketler/Tünel Kaynaklı Kazalar_Çökmeler.docx","Tünel Kazaları, Çökmeler ve Felaketler",7872328,7.507637,2026-08-12T19:10:19+03:00,2024-11-05T14:56:19+03:00,70692d73bb93cfb1d00ac0c29be2920e40cb7d86d9a82d40c5937851050e1c23,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000212,Tünel Kazaları.docx,Tünel Kazaları,.docx,"C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Kazaları, Çökmeler ve Felaketler\Tünel Kazaları.docx","Tünel Kazaları, Çökmeler ve Felaketler/Tünel Kazaları.docx","Tünel Kazaları, Çökmeler ve Felaketler",4975990,4.745474,2026-08-12T19:10:19+03:00,2024-11-05T16:32:52+03:00,ad6f9855d77869ce08fa1e1a7a566019b7ea456ae7644bbc5599d77c73ddc084,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000213,1-NATM-2020.pptx,1-NATM-2020,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\1-NATM-2020.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/1-NATM-2020.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),14376515,13.710513,2026-08-12T19:10:19+03:00,2020-02-24T19:51:16+03:00,33e54b02175c174a99a7739012e0a70101e516836394186566041b705643cce9,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000214,2-TÜNEL DESTEKLEMESİ-PÜSKÜRTME BETON.pptx,2-TÜNEL DESTEKLEMESİ-PÜSKÜRTME BETON,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\2-TÜNEL DESTEKLEMESİ-PÜSKÜRTME BETON.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/2-TÜNEL DESTEKLEMESİ-PÜSKÜRTME BETON.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),22294512,21.261703,2026-08-12T19:10:20+03:00,2020-02-24T19:56:15+03:00,65d8bf62a92c8cf78307cc7dd3ff4ca78b5df5a459b29c247eaae665fc7f6b2c,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000215,3-TÜNEL DESTEKLEMESİ-ÇELİK HASIR VE ÇELİK İKSA.pptx,3-TÜNEL DESTEKLEMESİ-ÇELİK HASIR VE ÇELİK İKSA,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\3-TÜNEL DESTEKLEMESİ-ÇELİK HASIR VE ÇELİK İKSA.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/3-TÜNEL DESTEKLEMESİ-ÇELİK HASIR VE ÇELİK İKSA.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),22500093,21.457761,2026-08-12T19:10:21+03:00,2020-02-24T19:56:43+03:00,b0a8ec72de9c063ee06938663c5e6fe3ab91d6c244cae9ccd36884ef26dac934,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000216,4-TÜNEL DESTEKLEMESİ-KAYA BULONU.pptx,4-TÜNEL DESTEKLEMESİ-KAYA BULONU,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\4-TÜNEL DESTEKLEMESİ-KAYA BULONU.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/4-TÜNEL DESTEKLEMESİ-KAYA BULONU.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),27653258,26.372202,2026-08-12T19:10:22+03:00,2020-02-24T19:57:34+03:00,fc1de548bd94a314e5e3d8f502ab8d084b52c6f8b800d602c6899ee5959b6fa7,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000217,5-TÜNEL DESTEKLEMESİ-SÜREN.pptx,5-TÜNEL DESTEKLEMESİ-SÜREN,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\5-TÜNEL DESTEKLEMESİ-SÜREN.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/5-TÜNEL DESTEKLEMESİ-SÜREN.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),22285447,21.253058,2026-08-12T19:10:24+03:00,2020-02-24T19:58:10+03:00,37f19ab3430f5595b86872e383a7a37f0007fd19349bd8c16c93bdedc84aed0c,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000218,"6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.pptx","6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU",.pptx,"C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.pptx","TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.pptx",TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),11673559,11.132773,2026-08-12T19:10:25+03:00,2020-02-26T08:39:41+03:00,d48a443a135b1161e00ebc181a5012c8151360ffca3c9a84b4bc0462c11b3607,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000219,7-TÜNEL TARİF-ANALİZ-YBF.pptx,7-TÜNEL TARİF-ANALİZ-YBF,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\7-TÜNEL TARİF-ANALİZ-YBF.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/7-TÜNEL TARİF-ANALİZ-YBF.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),896489,0.854959,2026-08-12T19:10:26+03:00,2024-01-11T09:46:14+03:00,804ea857fe56576c1ad579e45eb7c83e8ccc3da69f2e8db6580ed11beab05bcb,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000220,8-TÜNELLERDE SU VE GAZ SORUNLARI.pptx,8-TÜNELLERDE SU VE GAZ SORUNLARI,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\8-TÜNELLERDE SU VE GAZ SORUNLARI.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/8-TÜNELLERDE SU VE GAZ SORUNLARI.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),413239,0.394095,2026-08-12T19:10:26+03:00,2019-02-22T08:45:05+03:00,9edbc28eb7644c0de5ff8de34566400e3f024aeefe2988953e2095e052f8891e,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000221,9-Tünel Destek Sistemleri (Örnekler).pptx,9-Tünel Destek Sistemleri (Örnekler),.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\9-Tünel Destek Sistemleri (Örnekler).pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/9-Tünel Destek Sistemleri (Örnekler).pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),8590741,8.192769,2026-08-12T19:10:26+03:00,2020-02-25T20:58:08+03:00,55e5b81f8bc0ce8894b14d921e2f1aeca7116edac71c0785b615bb9b7d38e18d,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
DOC000222,Ayna haritamaları ve değerlendirmeler son.pptx,Ayna haritamaları ve değerlendirmeler son,.pptx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\Ayna haritamaları ve değerlendirmeler son.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Ayna haritamaları ve değerlendirmeler son.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020),67894796,64.749523,2026-08-12T19:10:27+03:00,2019-11-21T07:52:18+03:00,a1b66bcf747a3e184c1a15db3a6a9ed72a9f46f1dad49e0bacbdb6b5bf921bcc,application/vnd.openxmlformats-officedocument.presentationml.presentation,True,True,
