document_id,source_relative_path,source_filename,source_extension,source_sha256,title_value,title_source,title_confidence,title_verification_status,organization_value,organization_source,organization_confidence,organization_verification_status,year_value,year_source,year_confidence,year_verification_status,language_value,language_source,language_confidence,language_verification_status,document_type_value,document_type_source,document_type_confidence,document_type_verification_status,authority_level_value,authority_level_source,authority_level_confidence,authority_level_verification_status,topics_value,topics_source,topics_confidence,topics_verification_status
DOC000225,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/8- Yapım Genel Partname.docx,8- Yapım Genel Partname.docx,.docx,3dc5384d2c875ec15eea0a0e9fb20d0f2037b97c994d4fbd9b46bce6f7d88650,8- Yapım Genel Partname,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,conference_paper,existing_verified,high,verified_existing,C,existing_verified,high,verified_existing,contracts|cost|excavation|unit_price,deterministic_existing,high,deterministic_candidate
DOC000226,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/B3 60 ÇELİK İKSA DETAYI-Model.pdf,B3 60 ÇELİK İKSA DETAYI-Model.pdf,.pdf,c27ed860ffef1bcf970a2017a3d981893e1a79976f7d1b84166f120853ea93f2,B3 60 ÇELİK İKSA DETAYI-Model,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,steel_rib,existing_verified,high,verified_existing
DOC000227,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.doc,Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.doc,.doc,69feb7468b8213487fe27f766093fc651a89c34f5985bcdd46750906f0174c4a,Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,contracts|drainage|excavation|monitoring|portal|shotcrete|standards|unit_price,deterministic_existing,high,deterministic_candidate
DOC000229,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar (7 sayfa).pdf,Hakediş ekine konulacak tablolar (7 sayfa).pdf,.pdf,a731424541799bb6f3808812edfd831a3b9be696f35e3d3db061cae424f22ab5,Hakediş ekine konulacak tablolar (7 sayfa),deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,contracts|drainage|excavation|payment|portal|regulation,deterministic_existing,high,deterministic_candidate
DOC000230,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar (Üstyazı).pdf,Hakediş ekine konulacak tablolar (Üstyazı).pdf,.pdf,f7c359caf62ade03acb3655ab0e9ca8fe1abcd6d084d88c15f95811807e82978,Hakediş ekine konulacak tablolar (Üstyazı),deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2020,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,A,existing_verified,high,verified_existing,payment|regulation,deterministic_existing,high,deterministic_candidate
DOC000231,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar.pdf,Hakediş ekine konulacak tablolar.pdf,.pdf,5b5dc7f427571dc9f85cc4d2b8a73ed74283db7766b292418f0fa75a1841bce2,Hakediş ekine konulacak tablolar,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,maintenance|payment,deterministic_existing,high,deterministic_candidate
DOC000232,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/örnek icmaller.xls,örnek icmaller.xls,.xls,5910a6cebcaed0671c9c477a764ab722e4fc198cf11400b13b610adc6e7c0bfa,örnek icmaller,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,spreadsheet,existing_verified,high,verified_existing,,unresolved,low,unresolved_nonblocking,excavation|payment|portal,deterministic_existing,high,deterministic_candidate
DOC000233,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/İŞBAN DEMİRLERİ-248756_02_08_2017.pdf,İŞBAN DEMİRLERİ-248756_02_08_2017.pdf,.pdf,c2d487fbcb2318328cc1adc9a3d1a2622b8e0de068952b6138c0a45c13f73949,İŞBAN DEMİRLERİ-248756_02_08_2017,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2017,existing_verified,high,verified_existing,tr,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,A,existing_verified,high,verified_existing,excavation|steel_rib|support_systems|unit_price,deterministic_existing,high,deterministic_candidate
DOC000234,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KALİTE KONTROL PLANI/KALİTE KONTROL PLANI -ÜSTYAZI.pdf,KALİTE KONTROL PLANI -ÜSTYAZI.pdf,.pdf,7d30c2e7b1f487d23bb330ee5888565a7cb9146fed6108c2cc7858abecc3b4ed,KALİTE KONTROL PLANI -ÜSTYAZI,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2020,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,A,existing_verified,high,verified_existing,quality_control,deterministic_existing,medium,deterministic_candidate
DOC000235,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KALİTE KONTROL PLANI/KALİTE KONTROL PLANI TABLO.pdf,KALİTE KONTROL PLANI TABLO.pdf,.pdf,249d0d30e2d019269dcc65d04d667522070a32095beed39f097552a1c6447eab,KALİTE KONTROL PLANI TABLO,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,contracts|quality_control|standards,deterministic_existing,high,deterministic_candidate
DOC000236,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KTS_2013.pdf,KTS_2013.pdf,.pdf,ebfb51c1916ee9728820b2995555f2e0724a477708308cefa62d0d1124314112,KTS_2013,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2013,existing_verified,high,verified_existing,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,accident|geology|inventory|maintenance|monitoring|operations|regulation|rock_mechanics|standards|traffic,deterministic_existing,high,deterministic_candidate
DOC000237,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz.pdf,Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz.pdf,.pdf,64410adf1e8a8df309bddbebf80bc94fee9587a5458e4cad6620ad10749d4662,Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2020,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,maintenance|operations|shotcrete|standards|unit_price,deterministic_existing,high,deterministic_candidate
DOC000238,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Q_tipi_celik_hasir.pdf,Q_tipi_celik_hasir.pdf,.pdf,b4f94b799877cc9a1caf16f554f3857d13f28a040b1c743fc79d1fec47924b22,Q_tipi_celik_hasir,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,medium,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,tunnel_general,deterministic_existing,medium,deterministic_candidate
DOC000239,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ROCKBİT-3.5''9m-ANALİZ.pdf,ROCKBİT-3.5''9m-ANALİZ.pdf,.pdf,07c7ec20474708b9db495ec7cb6ac067587cf421cfc6347555cdefd4ced57044,ROCKBİT-3.5''9m-ANALİZ,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,excavation|forepoling|injection|unit_price|ventilation,deterministic_existing,high,deterministic_candidate
DOC000240,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/STANDART ÇELİK HASIRLAR-TS 4559-İMO.pdf,STANDART ÇELİK HASIRLAR-TS 4559-İMO.pdf,.pdf,655b4197029d50bba83394e9704a2a9c6c254bb69eebf313266a8587804fa3ab,STANDART ÇELİK HASIRLAR-TS 4559-İMO,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,standard,deterministic_existing,high,deterministic_candidate,,unresolved,low,unresolved_nonblocking,steel_mesh,existing_verified,high,verified_existing
DOC000241,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemerli tip kesit.pdf,Taban kemerli tip kesit.pdf,.pdf,0739a505bb03a31d9a928a532246cec81bdbdc60aff7f67d1e44fd3cc5d1da76,Taban kemerli tip kesit,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,,human_review_pending,high,human_review_required,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,fire_safety,deterministic_existing,medium,deterministic_candidate
DOC000242,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemersiz tip kesit.pdf,Taban kemersiz tip kesit.pdf,.pdf,a369ef85c983f426012c2b61cddd67c99178d863bfa6eb3d6ea6889170ef8c12,Taban kemersiz tip kesit,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,,human_review_pending,high,human_review_required,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,tunnel_general,deterministic_existing,medium,deterministic_candidate
DOC000243,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/Bölgenin Yazısı.pdf,Bölgenin Yazısı.pdf,.pdf,987e528093726754eeea3686e12e7302340a5a5287ee7c43b0d5fd732114ce07,Bölgenin Yazısı,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,tunnel_general,deterministic_existing,medium,deterministic_candidate
DOC000244,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .pdf,ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .pdf,.pdf,c53f1b9e55e8c861f3bb66821d0f2fb89e6b365a03f606f3bf9318290ae07b69,ErdemliSilifkeTasucu Yolu Tunel Takip Formlari,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,geotechnical_investigation|rock_mechanics,deterministic_existing,high,deterministic_candidate
DOC000245,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/K.Maras Tunel Takip Formlari.pdf,K.Maras Tunel Takip Formlari.pdf,.pdf,1f14788427fc5b2740bae349ee9392629382a0ec965cbba42e2899d93ae6f0f0,K.Maras Tunel Takip Formlari,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,,unresolved,low,unresolved_nonblocking,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,standards,deterministic_existing,medium,deterministic_candidate
DOC000246,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/SilifkeMut Yolu Tunel Takip Formlari.pdf,SilifkeMut Yolu Tunel Takip Formlari.pdf,.pdf,b1a2f43dbeb84ade978217cade5ddd4852edae8201ce6ba8d01f85da23efb0b3,SilifkeMut Yolu Tunel Takip Formlari,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,,unresolved,low,unresolved_nonblocking,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,forepoling|rock_mechanics|shotcrete|support_systems,deterministic_existing,high,deterministic_candidate
DOC000247,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/94b5cfaa64b645c08b28d67ed06f8a23.pdf,94b5cfaa64b645c08b28d67ed06f8a23.pdf,.pdf,74d0077a4fd9e02884448772375780450e7ae70596acefbda116a63a3978c42a,94b5cfaa64b645c08b28d67ed06f8a23,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,tunnel_general,deterministic_existing,medium,deterministic_candidate
DOC000248,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/K.MARAS KONT.SEF.TUNEL IMALATLARI.pdf,K.MARAS KONT.SEF.TUNEL IMALATLARI.pdf,.pdf,7bd21d281ecd81e07fa9ddf5af7f59cbb0906c9a37b70ae367c07aaa7af9d6da,K.MARAS KONT.SEF.TUNEL IMALATLARI,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,,unresolved,low,unresolved_nonblocking,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,tunnel_general,deterministic_existing,medium,deterministic_candidate
DOC000249,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Cikis Sag Tup 26.11.2018.pdf,T2 Tuneli Cikis Sag Tup 26.11.2018.pdf,.pdf,cd0443535d0e03781fae10153eb5402b7f22376c44b4287e88cf16f7416d92b0,T2 Tuneli Cikis Sag Tup 26.11.2018,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2018,existing_verified,high,verified_existing,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,tunnel_general,deterministic_existing,medium,deterministic_candidate
DOC000250,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Cikis Sol Tup 26.11.2018.pdf,T2 Tuneli Cikis Sol Tup 26.11.2018.pdf,.pdf,7de44ee96dfee3d118f4cbff58926e3839530d1280e7539f8be6d0cec8b702f9,T2 Tuneli Cikis Sol Tup 26.11.2018,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2018,existing_verified,high,verified_existing,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,rock_mechanics,deterministic_existing,medium,deterministic_candidate
DOC000251,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Giris Sol Tup 26.11.2018.pdf,T2 Tuneli Giris Sol Tup 26.11.2018.pdf,.pdf,aac6e448d314f890336574b3ce19a7e39dad0525a5cc8af22dd57050c5c67af1,T2 Tuneli Giris Sol Tup 26.11.2018,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2018,existing_verified,high,verified_existing,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,forepoling|shotcrete,deterministic_existing,high,deterministic_candidate
DOC000252,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T8 TUNELICIKIS Sag Tup 23.11.2018.pdf,T8 TUNELICIKIS Sag Tup 23.11.2018.pdf,.pdf,a539413169500f79b8cdfbd3223d869e35fa3ef1b27efd2237baef1b1957aa47,T8 TUNELICIKIS Sag Tup 23.11.2018,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2018,existing_verified,high,verified_existing,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,tunnel_general,deterministic_existing,medium,deterministic_candidate
DOC000253,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T8 TUNELICIKIS Sol Tup 23.11.2018.pdf,T8 TUNELICIKIS Sol Tup 23.11.2018.pdf,.pdf,5100bafa9b8728c0e62995c84d873ef6454f343df40fc80053dcb626d1f30df1,T8 TUNELICIKIS Sol Tup 23.11.2018,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2018,existing_verified,high,verified_existing,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,standards|support_systems,deterministic_existing,high,deterministic_candidate
DOC000254,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/tunel takip son calisma T3 Tuneli.pdf,tunel takip son calisma T3 Tuneli.pdf,.pdf,8fa0e87115803d6b72d9cf1c1f0f160e01dc2a8d522daf296e68e200eee44528,tunel takip son calisma T3 Tuneli,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,,human_review_pending,medium,human_review_required,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,forepoling|support_systems,deterministic_existing,high,deterministic_candidate
DOC000256,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/Tünel Takip Formu (2 sayfa).pdf,Tünel Takip Formu (2 sayfa).pdf,.pdf,e64e1f91da36bc9d30b04639f8eb99a5fac074b20183f9beb9207706aeb2383c,Tünel Takip Formu (2 sayfa),deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2020,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,A,existing_verified,high,verified_existing,tunnel_general,deterministic_existing,medium,deterministic_candidate
DOC000258,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ.pdf,TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ.pdf,.pdf,1bcc970096995bf6fb2f4e7bde4027ad60b08bec0549a5c93259070e1930d23b,TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,drainage|fire_safety|maintenance|operations|standards|traffic,deterministic_existing,high,deterministic_candidate
DOC000259,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/Genel Sunum.ppt,Genel Sunum.ppt,.ppt,6ec633413efc464ce2415d6c94c43aeafed92b29acdaa054270449f9f07c93a5,Genel Sunum,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,presentation,existing_verified,high,verified_existing,C,existing_verified,high,verified_existing,excavation|forepoling|geology|injection|portal|shotcrete|steel_mesh|support_systems,deterministic_existing,high,deterministic_candidate
DOC000260,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.pptx,OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.pptx,.pptx,eba6f7659063a3e0897bbd9762db5b5bfdccdfdb5a4ef6c58f0af07675131f7c,OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,portal,existing_verified,high,verified_existing
DOC000261,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T-1OA.pptx,T-1OA.pptx,.pptx,392642f7733f2a4d8b5099cdad7f3e5387a8183c22988ae4733f327bb768055f,T-1OA,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,excavation|geology|geotechnical_investigation|portal,deterministic_existing,high,deterministic_candidate
DOC000262,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1 Tüneli KY.pptx,T1 Tüneli KY.pptx,.pptx,01e403164c0361f59ca716cbdc834029883212f24feab0c290022d9d089ea82d,T1 Tüneli KY,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2020,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,excavation|operations|shotcrete,deterministic_existing,high,deterministic_candidate
DOC000263,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1JETGROUT.pptx,T1JETGROUT.pptx,.pptx,88730c77ad15671b96aeb63e9fd179190595853eebdcecd0bbab9c65f98fd11e,T1JETGROUT,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,excavation|geology|injection|jet_grouting|support_systems,deterministic_existing,high,deterministic_candidate
DOC000264,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T3 TÜNELİ ENJEKSİYON İPTALİ.pptm,T3 TÜNELİ ENJEKSİYON İPTALİ.pptm,.pptm,8cd77050797aeb27474ab899ffc0581177f726b127e539c71452b46c78d9dd6e,T3 TÜNELİ ENJEKSİYON İPTALİ,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,drainage|excavation|final_lining|forepoling|geology|injection|jet_grouting|portal|rock_bolt|shotcrete|steel_rib|support_systems,deterministic_existing,high,deterministic_candidate
DOC000266,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ.docx,0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ.docx,.docx,80d2d2c44b4c7dffc21f3228442bf14fd38b9686ad84309a669de4b5c8756f26,0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ,deterministic_existing,,deterministic_candidate,Resmî Gazete,deterministic_existing,,deterministic_candidate,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,human_review_pending,high,human_review_required,contracts|cost|maintenance|regulation|unit_price,deterministic_existing,high,deterministic_candidate
DOC000267,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/1- Yapım Standart Formlar.docx,1- Yapım Standart Formlar.docx,.docx,eb374e284881c3f58cac6ef6ea9dcaff7bb9f9cae28cac90bee14e72aaa079f7,1- Yapım Standart Formlar,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2011,existing_verified,high,verified_existing,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,contracts|cost|standards|unit_price,deterministic_existing,high,deterministic_candidate
