document_id,source_file,source_relative_path,source_extension,source_sha256,previous_converter,output_md,status,started_at,finished_at,duration_seconds,error_message,chunk_count,runtime_fingerprint
DOC000240,STANDART ÇELİK HASIRLAR-TS 4559-İMO.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/STANDART ÇELİK HASIRLAR-TS 4559-İMO.pdf,.pdf,655b4197029d50bba83394e9704a2a9c6c254bb69eebf313266a8587804fa3ab,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/STANDART ÇELİK HASIRLAR-TS 4559-İMO.md,success,2026-08-13T20:08:15+00:00,2026-08-13T20:08:21+00:00,5.509,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000014,GeoMon2013Paper644_revised_final_cost.pdf,Leyla Literatür/TunelMaliyet/GeoMon2013Paper644_revised_final_cost.pdf,.pdf,e36fdb6f7e102b86f58200ae2e89f5c300a92555e560afdd6339510ae519af28,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Leyla Literatür/TunelMaliyet/GeoMon2013Paper644_revised_final_cost.md,success,2026-08-13T20:17:31+00:00,2026-08-13T20:17:34+00:00,3.062,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000041,Estimate of annual operating costs Highway Tunnel.pdf,Literatür ve Araştırmalar/Estimate of annual operating costs Highway Tunnel.pdf,.pdf,b33de96bcf1b4e6bdf99bfa40e8c182174ccd7c66ae084a49aa979ad0e50d592,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Literatür ve Araştırmalar/Estimate of annual operating costs Highway Tunnel.md,quality_reject_use_baseline,2026-08-13T20:08:21+00:00,2026-08-13T20:08:24+00:00,3.297,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000070,Dergipark_Kop T__neli Yap__m __al____malar__ ve Metodolojisi#367279-384775.docx,Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/Word Dosyaları/Dergipark_Kop T__neli Yap__m __al____malar__ ve Metodolojisi#367279-384775.docx,.docx,79b4e713b47ad813559ebeb269d37ed5ea60f56a1308da05d3610a2ed5578cc6,python_docx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/Word Dosyaları/Dergipark_Kop T__neli Yap__m __al____malar__ ve Metodolojisi#367279-384775.md,success,2026-08-13T20:18:18+00:00,2026-08-13T20:18:21+00:00,2.967,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000286,Makro sentetik Fiber.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Makro sentetik Fiber.pptx,.pptx,ff1e7d59fb0882df30a4378e353cd1f70a2cfeb8a45b682715a50a49c020ffe5,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Makro sentetik Fiber.md,success,2026-08-13T20:22:03+00:00,2026-08-13T20:22:05+00:00,2.329,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000226,B3 60 ÇELİK İKSA DETAYI-Model.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/B3 60 ÇELİK İKSA DETAYI-Model.pdf,.pdf,c27ed860ffef1bcf970a2017a3d981893e1a79976f7d1b84166f120853ea93f2,pypdfium2+rapidocr_torch,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/B3 60 ÇELİK İKSA DETAYI-Model.md,no_improvement_use_baseline,2026-08-13T20:12:14+00:00,2026-08-13T20:12:16+00:00,1.396,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000242,Taban kemersiz tip kesit.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemersiz tip kesit.pdf,.pdf,a369ef85c983f426012c2b61cddd67c99178d863bfa6eb3d6ea6889170ef8c12,pypdfium2+rapidocr_torch,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemersiz tip kesit.md,no_improvement_use_baseline,2026-08-13T20:11:59+00:00,2026-08-13T20:12:02+00:00,2.961,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000200,tunel37.pdf,Tünel Dergisi/tunel37.pdf,.pdf,670dfbfd16421be5cb705fad078e0d9de989b6d4e178f8ce2f37ef25e895d1ed,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/tunel37.md,success,2026-08-13T21:32:46+00:00,2026-08-13T21:32:53+00:00,7.117,,5,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000204,TÜNEL SAYI-33.pdf,Tünel Dergisi/TÜNEL SAYI-33.pdf,.pdf,8ad9882f0d7ecc06121ef4bfd65613bc16a3e7dc7a5f456bf18708a5d2e134ed,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/TÜNEL SAYI-33.md,success,2026-08-13T21:50:27+00:00,2026-08-13T21:50:33+00:00,6.893,,5,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000290,Portal Yerleşimi 24.02.2020.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Portal Yerleşimi 24.02.2020.pptx,.pptx,6b919eeca10e7371c34c364185d15bd170286dfa99714fcd60293548a45b101c,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Portal Yerleşimi 24.02.2020.md,success,2026-08-13T22:04:12+00:00,2026-08-13T22:04:21+00:00,9.523,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000236,KTS_2013.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KTS_2013.pdf,.pdf,ebfb51c1916ee9728820b2995555f2e0724a477708308cefa62d0d1124314112,pypdfium2+rapidocr_torch,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KTS_2013.md,success,2026-08-13T22:04:21+00:00,2026-08-13T22:05:07+00:00,45.241,,34,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000037,3. Uluslararası Ulaşımda Yeraltı Kazıları Sempozyumu Bildiriler Kitabı_2013.pdf,Literatür ve Araştırmalar/3. Uluslararası Ulaşımda Yeraltı Kazıları Sempozyumu Bildiriler Kitabı_2013.pdf,.pdf,59634dde95d44e0e192ef4a50411b951775a18bfcaa7db6bf103defe6cfb2f4c,pypdfium2+rapidocr_torch,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Literatür ve Araştırmalar/3. Uluslararası Ulaşımda Yeraltı Kazıları Sempozyumu Bildiriler Kitabı_2013.md,success,2026-08-13T21:38:39+00:00,2026-08-13T21:38:50+00:00,11.458,,9,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000244,ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .pdf,.pdf,c53f1b9e55e8c861f3bb66821d0f2fb89e6b365a03f606f3bf9318290ae07b69,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .md,success,2026-08-13T21:06:59+00:00,2026-08-13T21:07:03+00:00,3.561,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000125,Ahmet Sirin.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2013/Ahmet Sirin.pdf,.pdf,7f177b472ed62ef801089d0cdc51369c39b4f89669880fe37871ea63672066df,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Literatur/YTMK Tunelcilik Semineri/2013/Ahmet Sirin.md,success,2026-08-13T22:03:47+00:00,2026-08-13T22:04:02+00:00,15.676,,5,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000004,1999 05.06.B Chap 7 EN.pdf,Leyla Literatür/TunelMaliyet/1999 05.06.B Chap 7 EN.pdf,.pdf,77cf2eb068cd0f71b6f6069617f35886b8f6fb4f66e7f4d78aae7b8de6935a72,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Leyla Literatür/TunelMaliyet/1999 05.06.B Chap 7 EN.md,success,2026-08-13T20:08:24+00:00,2026-08-13T20:11:11+00:00,166.7,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000009,AppendixF.pdf,Leyla Literatür/TunelMaliyet/AppendixF.pdf,.pdf,a11326648f705babf4f9c91a9092d8833da40a7faf35e15ec6495b13fd30a412,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Leyla Literatür/TunelMaliyet/AppendixF.md,quality_reject_use_baseline,2026-08-13T20:11:11+00:00,2026-08-13T20:11:59+00:00,47.837,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000063,tehlikeli-maddelerin-karayolu-ile-tasinmasi-yonetmelik-62b01f085fe6c.pdf,Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/tehlikeli-maddelerin-karayolu-ile-tasinmasi-yonetmelik-62b01f085fe6c.pdf,.pdf,19bb2d542f7e1f0a684f70c248797a21a306d50fbf9d86246ef70b47ac60e38d,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/tehlikeli-maddelerin-karayolu-ile-tasinmasi-yonetmelik-62b01f085fe6c.md,success,2026-08-13T20:12:03+00:00,2026-08-13T20:12:11+00:00,8.107,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000241,Taban kemerli tip kesit.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemerli tip kesit.pdf,.pdf,0739a505bb03a31d9a928a532246cec81bdbdc60aff7f67d1e44fd3cc5d1da76,pypdfium2+rapidocr_torch,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemerli tip kesit.md,no_improvement_use_baseline,2026-08-13T20:12:11+00:00,2026-08-13T20:12:14+00:00,3.086,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000038,An Ex-Post Cost - Benefit Analysis of Bolu Mountain__Tunnel Project.pdf,Literatür ve Araştırmalar/An Ex-Post Cost - Benefit Analysis of Bolu Mountain__Tunnel Project.pdf,.pdf,a95c677557c8064ee02e138b9b538bd52d1151c2cedca7bc1c2a18db66e01639,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Literatür ve Araştırmalar/An Ex-Post Cost - Benefit Analysis of Bolu Mountain__Tunnel Project.md,success,2026-08-13T20:12:16+00:00,2026-08-13T20:12:22+00:00,6.428,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000019,operating-costs-and-revenues-report.pdf,Leyla Literatür/TunelMaliyet/operating-costs-and-revenues-report.pdf,.pdf,fcafb5c9434d660130bf7645d163a6f1f1b387dc744013ce1c27638da1cfc856,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Leyla Literatür/TunelMaliyet/operating-costs-and-revenues-report.md,success,2026-08-13T20:12:22+00:00,2026-08-13T20:12:31+00:00,9.179,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000039,Benchmarking_tunnelling_costs_and_production_rates_in_the_UK_Web_Accessible.pdf,Literatür ve Araştırmalar/Benchmarking_tunnelling_costs_and_production_rates_in_the_UK_Web_Accessible.pdf,.pdf,dfe9d01daa14dd6f5dd17db9037e84f2b920a31e89740b66d8ab438162ab11d0,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Literatür ve Araştırmalar/Benchmarking_tunnelling_costs_and_production_rates_in_the_UK_Web_Accessible.md,success,2026-08-13T20:12:31+00:00,2026-08-13T20:12:36+00:00,4.676,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000010,Complete List of Different Methods of Tunnel Construction _ Principal Tunneling Types _ CivilDigital _.pdf,Leyla Literatür/TunelMaliyet/Complete List of Different Methods of Tunnel Construction _ Principal Tunneling Types _ CivilDigital _.pdf,.pdf,279425daaab3228f6b723aecfc8557456a726e6e3db8934acffd1855a19ed9e4,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Leyla Literatür/TunelMaliyet/Complete List of Different Methods of Tunnel Construction _ Principal Tunneling Types _ CivilDigital _.md,success,2026-08-13T20:12:36+00:00,2026-08-13T20:12:40+00:00,4.185,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000238,Q_tipi_celik_hasir.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Q_tipi_celik_hasir.pdf,.pdf,b4f94b799877cc9a1caf16f554f3857d13f28a040b1c743fc79d1fec47924b22,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Q_tipi_celik_hasir.md,success,2026-08-13T20:12:40+00:00,2026-08-13T20:12:57+00:00,16.465,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000210,HAWKS NEST TUNNEL DISASTER.pdf,"Tünel Kazaları, Çökmeler ve Felaketler/HAWKS NEST TUNNEL DISASTER.pdf",.pdf,2dcb6b5789d6b4ec49f44392305bcaa0cb4fc8d2fb23006c3b3af95e978d83d3,pypdf_fallback,"/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Kazaları, Çökmeler ve Felaketler/HAWKS NEST TUNNEL DISASTER.md",success,2026-08-13T20:12:57+00:00,2026-08-13T20:13:01+00:00,4.577,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000174,Updated_Survey_Road_Tunnel_Regulations_August_2011_1.pdf,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Updated_Survey_Road_Tunnel_Regulations_August_2011_1.pdf,.pdf,6c05ea8291c455e3f607679c63ec52f069202b7b2ab45031fd5adf6b06be93fa,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Updated_Survey_Road_Tunnel_Regulations_August_2011_1.md,success,2026-08-13T20:13:01+00:00,2026-08-13T20:14:17+00:00,75.893,,3,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000016,HS2_Guide_to_Tunnelling_Costs.pdf,Leyla Literatür/TunelMaliyet/HS2_Guide_to_Tunnelling_Costs.pdf,.pdf,376b6902031fe537a68c4606bbc954db0a2583e517f679e65b8aeded512e39cd,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Leyla Literatür/TunelMaliyet/HS2_Guide_to_Tunnelling_Costs.md,success,2026-08-13T20:14:17+00:00,2026-08-13T20:14:22+00:00,5.232,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000229,Hakediş ekine konulacak tablolar (7 sayfa).pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar (7 sayfa).pdf,.pdf,a731424541799bb6f3808812edfd831a3b9be696f35e3d3db061cae424f22ab5,pypdfium2+rapidocr_torch,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar (7 sayfa).md,success,2026-08-13T20:14:22+00:00,2026-08-13T20:14:51+00:00,28.756,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000022,Tunnel_ 3 Types and Classification of Tunnel and Purposes.pdf,Leyla Literatür/TunelMaliyet/Tunnel_ 3 Types and Classification of Tunnel and Purposes.pdf,.pdf,d6dcf36edb910eeb6c788624fca68a67c39638a2d0c255a05fa673df31db7cc3,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Leyla Literatür/TunelMaliyet/Tunnel_ 3 Types and Classification of Tunnel and Purposes.md,success,2026-08-13T20:14:51+00:00,2026-08-13T20:14:54+00:00,2.52,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000020,THICKI01_TALK.pdf,Leyla Literatür/TunelMaliyet/THICKI01_TALK.pdf,.pdf,6935929ec3c5b865ccdbc939924945c3b5a05459da955ce7417a6f72c076f16e,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Leyla Literatür/TunelMaliyet/THICKI01_TALK.md,success,2026-08-13T20:14:54+00:00,2026-08-13T20:15:11+00:00,16.909,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
