chunk_id,document_id,bge_m3_token_count,eligibility_status,quality_reason,glyph_sequence_count,control_character_count,real_word_count,contains_table,document_type,provenance_status,recovery_status,replacement_chunk_id
DOC000047-C0295,DOC000047,1327,eligible,,0,0,584,0,manual,page_resolved,,
DOC000047-C0296,DOC000047,1511,eligible,,0,0,786,0,manual,page_resolved,,
DOC000047-C0297,DOC000047,1595,eligible,,0,0,767,0,manual,page_resolved,,
DOC000047-C0298,DOC000047,513,eligible,,0,0,256,0,manual,page_resolved,,
DOC000047-C0299,DOC000047,1614,eligible,,0,0,887,0,manual,page_resolved,,
DOC000047-C0300,DOC000047,602,eligible,,0,0,347,0,manual,page_resolved,,
DOC000047-C0301,DOC000047,1075,eligible,,0,0,506,0,manual,page_resolved,,
DOC000047-C0302,DOC000047,1224,eligible,,0,0,638,0,manual,page_resolved,,
DOC000047-C0303,DOC000047,1197,eligible,,0,0,592,0,manual,page_resolved,,
DOC000047-C0304,DOC000047,986,eligible,,0,0,573,0,manual,page_resolved,,
DOC000047-C0305,DOC000047,977,eligible,,0,0,615,0,manual,page_resolved,,
DOC000047-C0306,DOC000047,1086,eligible,,0,0,668,0,manual,page_resolved,,
DOC000047-C0307,DOC000047,1157,eligible,,0,0,636,0,manual,page_resolved,,
DOC000047-C0308,DOC000047,461,eligible,,0,0,270,0,manual,page_resolved,,
DOC000047-C0309,DOC000047,1296,eligible,,0,0,757,0,manual,page_resolved,,
DOC000047-C0310,DOC000047,555,eligible,,0,0,335,0,manual,page_resolved,,
DOC000047-C0311,DOC000047,799,eligible,,0,0,536,0,manual,page_resolved,,
DOC000047-C0312,DOC000047,463,eligible,,0,0,276,0,manual,page_resolved,,
DOC000047-C0313,DOC000047,1359,eligible,,0,0,842,0,manual,page_resolved,,
DOC000047-C0314,DOC000047,476,eligible,,0,0,283,0,manual,page_resolved,,
DOC000047-C0315,DOC000047,594,eligible,,0,0,362,0,manual,page_resolved,,
DOC000047-C0316,DOC000047,629,eligible,,0,0,380,0,manual,page_resolved,,
DOC000047-C0317,DOC000047,1294,eligible,,0,0,734,0,manual,page_resolved,,
DOC000047-C0318,DOC000047,307,eligible,,0,0,203,0,manual,page_resolved,,
DOC000047-C0319,DOC000047,997,eligible,,0,0,595,0,manual,page_resolved,,
DOC000047-C0320,DOC000047,1184,eligible,,0,0,654,0,manual,page_resolved,,
DOC000047-C0321,DOC000047,933,eligible,,0,0,510,0,manual,page_resolved,,
DOC000047-C0322,DOC000047,1311,eligible,,0,0,698,0,manual,page_resolved,,
DOC000047-C0323,DOC000047,793,eligible,,0,0,450,0,manual,page_resolved,,
DOC000047-C0324,DOC000047,1005,eligible,,0,0,521,0,manual,page_resolved,,
DOC000047-C0325,DOC000047,876,eligible,,0,0,471,0,manual,page_resolved,,
DOC000047-C0326,DOC000047,475,eligible,,0,0,257,0,manual,page_resolved,,
DOC000047-C0327,DOC000047,1181,eligible,,0,0,588,0,manual,page_resolved,,
DOC000047-C0328,DOC000047,1124,eligible,,0,0,628,0,manual,page_resolved,,
DOC000047-C0329,DOC000047,891,eligible,,0,0,476,0,manual,page_resolved,,
DOC000047-C0330,DOC000047,872,eligible,,0,0,488,0,manual,page_resolved,,
DOC000047-C0331,DOC000047,1149,eligible,,0,0,611,0,manual,page_resolved,,
DOC000047-C0332,DOC000047,837,eligible,,0,0,444,0,manual,page_resolved,,
DOC000047-C0333,DOC000047,1133,eligible,,0,0,631,0,manual,page_resolved,,
DOC000047-C0334,DOC000047,845,eligible,,0,0,475,0,manual,page_resolved,,
DOC000047-C0335,DOC000047,1188,eligible,,0,0,681,0,manual,page_resolved,,
DOC000047-C0336,DOC000047,1022,eligible,,0,0,560,0,manual,page_resolved,,
DOC000047-C0337,DOC000047,1105,eligible,,0,0,605,0,manual,page_resolved,,
DOC000047-C0338,DOC000047,1301,eligible,,0,0,735,0,manual,page_resolved,,
DOC000047-C0339,DOC000047,1088,eligible,,0,0,624,0,manual,page_resolved,,
DOC000047-C0340,DOC000047,817,eligible,,0,0,462,0,manual,page_resolved,,
DOC000047-C0341,DOC000047,1076,eligible,,0,0,534,0,manual,page_resolved,,
DOC000047-C0342,DOC000047,210,eligible,,0,0,81,1,manual,page_resolved,,
DOC000047-C0343,DOC000047,1283,eligible,,0,0,739,0,manual,page_resolved,,
DOC000047-C0344,DOC000047,1274,eligible,,0,0,712,0,manual,page_resolved,,
DOC000047-C0345,DOC000047,1044,eligible,,0,0,577,0,manual,page_resolved,,
DOC000047-C0346,DOC000047,757,eligible,,0,0,335,1,manual,page_resolved,,
DOC000047-C0347,DOC000047,556,eligible,,0,0,295,1,manual,page_resolved,,
DOC000047-C0348,DOC000047,1450,eligible,,0,0,669,1,manual,page_resolved,,
DOC000047-C0349,DOC000047,1246,eligible,,0,0,500,1,manual,page_resolved,,
DOC000047-C0350,DOC000047,1084,eligible,,0,0,588,0,manual,page_resolved,,
DOC000047-C0351,DOC000047,855,eligible,,0,0,447,0,manual,page_resolved,,
DOC000047-C0352,DOC000047,1256,eligible,,0,0,648,0,manual,page_resolved,,
DOC000047-C0353,DOC000047,442,eligible,,0,0,209,0,manual,page_resolved,,
DOC000047-C0354,DOC000047,1092,eligible,,0,0,526,0,manual,page_resolved,,
DOC000047-C0355,DOC000047,615,eligible,,0,0,254,1,manual,page_resolved,,
DOC000047-C0356,DOC000047,669,eligible,,0,0,276,1,manual,page_resolved,,
DOC000047-C0357,DOC000047,622,eligible,,0,0,262,1,manual,page_resolved,,
DOC000047-C0358,DOC000047,680,eligible,,0,0,274,1,manual,page_resolved,,
DOC000047-C0359,DOC000047,654,eligible,,0,0,283,1,manual,page_resolved,,
DOC000047-C0360,DOC000047,550,eligible,,0,0,234,1,manual,page_resolved,,
DOC000047-C0361,DOC000047,597,eligible,,0,0,250,1,manual,page_resolved,,
DOC000047-C0362,DOC000047,702,eligible,,0,0,293,1,manual,page_resolved,,
DOC000047-C0363,DOC000047,719,eligible,,0,0,312,1,manual,page_resolved,,
DOC000047-C0364,DOC000047,979,eligible,,0,0,411,1,manual,page_resolved,,
DOC000047-C0365,DOC000047,1339,eligible,,0,0,446,0,manual,page_resolved,,
DOC000047-C0366,DOC000047,1081,eligible,,0,1,335,0,manual,page_resolved,,
DOC000047-C0367,DOC000047,1326,eligible,,0,0,375,0,manual,page_resolved,,
DOC000047-C0368,DOC000047,1110,eligible,,0,0,361,0,manual,page_resolved,,
DOC000047-C0369,DOC000047,1539,eligible,,0,0,503,0,manual,page_resolved,,
DOC000047-C0370,DOC000047,1538,eligible,,0,0,482,0,manual,page_resolved,,
DOC000047-C0371,DOC000047,1148,eligible,,0,0,366,0,manual,page_resolved,,
DOC000047-C0372,DOC000047,1174,eligible,,0,0,406,0,manual,page_resolved,,
DOC000047-C0373,DOC000047,1434,eligible,,0,0,447,0,manual,page_resolved,,
DOC000047-C0374,DOC000047,1031,eligible,,0,0,604,0,manual,page_resolved,,
DOC000047-C0375,DOC000047,1225,eligible,,0,0,729,0,manual,page_resolved,,
DOC000047-C0376,DOC000047,1230,eligible,,0,0,688,0,manual,page_resolved,,
DOC000047-C0377,DOC000047,1045,eligible,,0,0,398,1,manual,page_resolved,,
DOC000047-C0378,DOC000047,970,eligible,,0,0,268,1,manual,page_resolved,,
DOC000047-C0379,DOC000047,933,eligible,,0,0,426,1,manual,page_resolved,,
DOC000047-C0380,DOC000047,1062,eligible,,0,0,332,1,manual,page_resolved,,
DOC000047-C0381,DOC000047,310,eligible,,0,0,65,1,manual,page_resolved,,
DOC000047-C0382,DOC000047,1028,eligible,,0,0,251,1,manual,page_resolved,,
DOC000047-C0383,DOC000047,133,eligible,,0,0,54,0,manual,page_resolved,,
DOC000047-C0384,DOC000047,939,eligible,,0,0,357,1,manual,page_resolved,,
DOC000047-C0385,DOC000047,1004,eligible,,0,0,371,1,manual,page_resolved,,
DOC000047-C0386,DOC000047,376,eligible,,0,0,102,0,manual,page_resolved,,
DOC000047-C0387,DOC000047,1052,eligible,,0,0,160,1,manual,page_resolved,,
DOC000047-C0388,DOC000047,1071,eligible,,0,0,316,1,manual,page_resolved,,
DOC000047-C0389,DOC000047,1174,eligible,,0,0,298,0,manual,page_resolved,,
DOC000047-C0390,DOC000047,440,eligible,,0,0,18,1,manual,page_resolved,,
DOC000047-C0391,DOC000047,865,eligible,,0,0,156,0,manual,page_resolved,,
DOC000047-C0392,DOC000047,634,eligible,,0,0,62,1,manual,page_resolved,,
DOC000047-C0393,DOC000047,729,eligible,,0,0,94,1,manual,page_resolved,,
DOC000047-C0394,DOC000047,983,eligible,,0,0,484,0,manual,page_resolved,,
DOC000047-C0395,DOC000047,923,eligible,,0,0,455,0,manual,page_resolved,,
DOC000047-C0396,DOC000047,890,eligible,,0,0,429,1,manual,page_resolved,,
DOC000047-C0397,DOC000047,101,eligible,,0,0,48,0,manual,page_resolved,,
DOC000047-C0398,DOC000047,963,eligible,,0,0,462,0,manual,page_resolved,,
DOC000047-C0399,DOC000047,886,eligible,,0,0,370,1,manual,page_resolved,,
DOC000047-C0400,DOC000047,580,eligible,,0,0,120,1,manual,page_resolved,,
DOC000047-C0401,DOC000047,661,eligible,,0,0,137,1,manual,page_resolved,,
DOC000047-C0402,DOC000047,158,eligible,,0,0,72,0,manual,page_resolved,,
DOC000047-C0403,DOC000047,673,eligible,,0,0,187,1,manual,page_resolved,,
DOC000047-C0404,DOC000047,389,eligible,,0,0,197,0,manual,page_resolved,,
DOC000047-C0405,DOC000047,3371,eligible,,0,0,55,1,manual,page_resolved,,
DOC000047-C0406,DOC000047,2190,eligible,,0,0,60,1,manual,page_resolved,,
DOC000047-C0407,DOC000047,782,eligible,,0,0,93,0,manual,page_resolved,,
DOC000047-C0408,DOC000047,912,eligible,,0,0,112,1,manual,page_resolved,,
DOC000047-C0409,DOC000047,859,eligible,,0,0,456,0,manual,page_resolved,,
DOC000047-C0410,DOC000047,1360,eligible,,0,0,621,0,manual,page_resolved,,
DOC000047-C0411,DOC000047,1021,eligible,,0,0,569,0,manual,page_resolved,,
DOC000047-C0412,DOC000047,1090,eligible,,0,0,595,0,manual,page_resolved,,
DOC000047-C0413,DOC000047,761,eligible,,0,0,364,0,manual,page_resolved,,
DOC000047-C0414,DOC000047,1043,eligible,,0,0,504,0,manual,page_resolved,,
DOC000047-C0415,DOC000047,1053,eligible,,0,0,570,0,manual,page_resolved,,
DOC000047-C0416,DOC000047,605,eligible,,0,0,314,0,manual,page_resolved,,
DOC000047-C0417,DOC000047,1438,eligible,,0,0,32,1,manual,page_resolved,,
DOC000047-C0418,DOC000047,1075,eligible,,0,0,466,1,manual,page_resolved,,
DOC000047-C0419,DOC000047,882,eligible,,0,0,344,0,manual,page_resolved,,
DOC000047-C0420,DOC000047,900,eligible,,0,0,17,1,manual,page_resolved,,
DOC000047-C0421,DOC000047,1678,eligible_low_content,under_8_real_words,0,0,6,1,manual,page_resolved,,
DOC000047-C0422,DOC000047,620,eligible,,0,0,267,1,manual,page_resolved,,
DOC000047-C0423,DOC000047,719,eligible,,0,0,235,1,manual,page_resolved,,
DOC000047-C0424,DOC000047,707,eligible,,0,0,235,1,manual,page_resolved,,
DOC000047-C0425,DOC000047,1247,eligible,,0,0,137,1,manual,page_resolved,,
DOC000047-C0426,DOC000047,1156,eligible,,0,0,317,0,manual,page_resolved,,
DOC000047-C0427,DOC000047,635,eligible,,0,0,114,0,manual,page_resolved,,
DOC000047-C0428,DOC000047,922,eligible,,0,0,151,1,manual,page_resolved,,
DOC000047-C0429,DOC000047,1268,eligible,,0,0,276,1,manual,page_resolved,,
DOC000047-C0430,DOC000047,776,eligible,,0,0,306,0,manual,page_resolved,,
DOC000047-C0431,DOC000047,1046,eligible,,0,0,269,1,manual,page_resolved,,
DOC000047-C0432,DOC000047,969,eligible,,0,0,222,1,manual,page_resolved,,
DOC000047-C0433,DOC000047,459,eligible,,0,0,208,0,manual,page_resolved,,
DOC000047-C0434,DOC000047,880,eligible,,0,0,422,0,manual,page_resolved,,
DOC000054-C0001,DOC000054,85,eligible,,0,0,38,0,,section_resolved,,
DOC000055-C0001,DOC000055,87,eligible,,0,0,38,0,,section_resolved,,
DOC000056-C0001,DOC000056,157,eligible,,0,0,42,0,,source_only,,
DOC000057-C0001,DOC000057,102,eligible,,0,0,34,0,,section_resolved,,
DOC000061-C0001,DOC000061,810,eligible,,0,0,215,0,,source_only,,
DOC000066-C0001,DOC000066,1826,eligible,,0,0,729,0,training_material,section_resolved,,
DOC000066-C0002,DOC000066,952,eligible,,0,0,194,1,training_material,section_resolved,,
DOC000066-C0003,DOC000066,1350,eligible,,0,0,348,1,training_material,section_resolved,,
DOC000066-C0004,DOC000066,1386,eligible,,0,0,599,0,training_material,section_resolved,,
DOC000066-C0005,DOC000066,110,eligible,,0,0,36,0,training_material,section_resolved,,
DOC000066-C0006,DOC000066,782,eligible,,0,0,180,1,training_material,section_resolved,,
DOC000067-C0001,DOC000067,1272,eligible,,0,0,489,0,training_material,section_resolved,,
DOC000067-C0002,DOC000067,846,eligible,,0,0,383,0,training_material,section_resolved,,
DOC000067-C0003,DOC000067,51,eligible,,0,0,14,0,training_material,section_resolved,,
DOC000067-C0004,DOC000067,177,eligible,,0,0,76,0,training_material,section_resolved,,
DOC000067-C0005,DOC000067,137,eligible,,0,0,56,0,training_material,section_resolved,,
DOC000068-C0001,DOC000068,301,eligible,,0,0,132,0,training_material,section_resolved,,
DOC000068-C0002,DOC000068,457,eligible,,0,0,191,0,training_material,section_resolved,,
DOC000068-C0003,DOC000068,48,eligible,,0,0,16,0,training_material,section_resolved,,
DOC000068-C0004,DOC000068,44,eligible,,0,0,15,0,training_material,section_resolved,,
DOC000068-C0005,DOC000068,35,eligible,,0,0,10,0,training_material,section_resolved,,
DOC000068-C0006,DOC000068,34,eligible,,0,0,10,0,training_material,section_resolved,,
DOC000068-C0007,DOC000068,31,eligible,,0,0,9,0,training_material,section_resolved,,
DOC000068-C0008,DOC000068,58,eligible,,0,0,20,0,training_material,section_resolved,,
DOC000068-C0009,DOC000068,31,eligible,,0,0,11,0,training_material,section_resolved,,
DOC000068-C0010,DOC000068,83,eligible,,0,0,29,0,training_material,section_resolved,,
DOC000068-C0011,DOC000068,48,eligible,,0,0,16,0,training_material,section_resolved,,
DOC000068-C0012,DOC000068,50,eligible,,0,0,16,0,training_material,section_resolved,,
DOC000068-C0013,DOC000068,38,eligible,,0,0,11,0,training_material,section_resolved,,
DOC000068-C0014,DOC000068,42,eligible,,0,0,15,0,training_material,section_resolved,,
DOC000068-C0015,DOC000068,96,eligible,,0,0,33,0,training_material,section_resolved,,
DOC000068-C0016,DOC000068,30,eligible,,0,0,11,0,training_material,section_resolved,,
DOC000068-C0017,DOC000068,42,eligible,,0,0,14,0,training_material,section_resolved,,
DOC000068-C0018,DOC000068,40,eligible,,0,0,13,0,training_material,section_resolved,,
DOC000068-C0019,DOC000068,65,eligible,,0,0,25,0,training_material,section_resolved,,
DOC000068-C0020,DOC000068,31,eligible,,0,0,12,0,training_material,section_resolved,,
DOC000068-C0021,DOC000068,63,eligible,,0,0,25,0,training_material,section_resolved,,
DOC000068-C0022,DOC000068,42,eligible,,0,0,13,0,training_material,section_resolved,,
DOC000068-C0023,DOC000068,21,eligible_low_content,under_8_real_words,0,0,5,0,training_material,section_resolved,,
DOC000068-C0024,DOC000068,41,eligible,,0,0,14,0,training_material,section_resolved,,
DOC000068-C0025,DOC000068,268,eligible,,0,0,130,0,training_material,section_resolved,,
DOC000069-C0001,DOC000069,1682,eligible,,0,0,666,0,,source_only,,
DOC000069-C0002,DOC000069,957,eligible,,0,0,418,0,,source_only,,
DOC000070-C0001,DOC000070,873,eligible,,0,0,417,0,academic_article,section_resolved,,
DOC000070-C0002,DOC000070,1300,eligible,,0,0,644,0,academic_article,section_resolved,,
DOC000070-C0003,DOC000070,833,eligible,,0,0,261,1,academic_article,section_resolved,,
DOC000070-C0004,DOC000070,995,eligible,,0,0,378,0,academic_article,section_resolved,,
DOC000070-C0005,DOC000070,1541,eligible,,0,0,680,0,academic_article,section_resolved,,
DOC000070-C0006,DOC000070,588,eligible,,0,0,230,0,academic_article,section_resolved,,
DOC000070-C0007,DOC000070,1194,eligible,,0,0,588,0,academic_article,section_resolved,,
DOC000070-C0008,DOC000070,724,eligible,,0,0,211,0,academic_article,section_resolved,,
DOC000071-C0001,DOC000071,1469,eligible,,0,0,496,0,thesis,source_only,,
DOC000071-C0002,DOC000071,1779,eligible,,0,0,567,0,thesis,source_only,,
DOC000071-C0003,DOC000071,1796,eligible,,0,0,906,0,thesis,source_only,,
DOC000071-C0004,DOC000071,1804,eligible,,0,0,856,0,thesis,source_only,,
DOC000071-C0005,DOC000071,1813,eligible,,0,0,839,0,thesis,source_only,,
DOC000071-C0006,DOC000071,1755,eligible,,0,0,774,0,thesis,source_only,,
DOC000071-C0007,DOC000071,1539,eligible,,0,0,597,1,thesis,source_only,,
DOC000071-C0008,DOC000071,1780,eligible,,0,0,792,1,thesis,source_only,,
DOC000071-C0009,DOC000071,1013,eligible,,0,0,390,0,thesis,source_only,,
DOC000071-C0010,DOC000071,1001,eligible,,0,0,124,1,thesis,source_only,,
DOC000071-C0011,DOC000071,1100,eligible,,0,0,362,1,thesis,source_only,,
DOC000071-C0012,DOC000071,1951,eligible,,0,0,786,0,thesis,source_only,,
DOC000071-C0013,DOC000071,1074,eligible,,0,0,380,1,thesis,source_only,,
DOC000071-C0014,DOC000071,1435,eligible,,0,0,641,0,thesis,source_only,,
DOC000071-C0015,DOC000071,1328,eligible,,0,0,432,1,thesis,source_only,,
DOC000071-C0016,DOC000071,1812,eligible,,0,0,702,1,thesis,source_only,,
DOC000071-C0017,DOC000071,1736,eligible,,0,0,778,0,thesis,source_only,,
DOC000071-C0018,DOC000071,1438,eligible,,0,0,554,1,thesis,source_only,,
DOC000071-C0019,DOC000071,1540,eligible,,0,0,577,1,thesis,source_only,,
DOC000071-C0020,DOC000071,897,eligible,,0,0,332,0,thesis,source_only,,
DOC000071-C0021,DOC000071,791,eligible,,0,0,69,1,thesis,source_only,,
DOC000071-C0022,DOC000071,797,eligible,,0,0,41,1,thesis,source_only,,
DOC000071-C0023,DOC000071,570,eligible,,0,0,202,0,thesis,source_only,,
DOC000071-C0024,DOC000071,1068,eligible,,0,0,94,1,thesis,source_only,,
DOC000071-C0025,DOC000071,359,eligible,,0,0,162,0,thesis,source_only,,
DOC000071-C0026,DOC000071,640,eligible,,0,0,138,1,thesis,source_only,,
DOC000071-C0027,DOC000071,1025,eligible,,0,0,71,1,thesis,source_only,,
DOC000071-C0028,DOC000071,509,eligible,,0,0,176,0,thesis,source_only,,
DOC000071-C0029,DOC000071,974,eligible,,0,0,84,1,thesis,source_only,,
DOC000071-C0030,DOC000071,552,eligible,,0,0,182,1,thesis,source_only,,
DOC000071-C0031,DOC000071,1534,eligible,,0,0,213,1,thesis,source_only,,
DOC000071-C0032,DOC000071,888,eligible,,0,0,313,1,thesis,source_only,,
DOC000071-C0033,DOC000071,1027,eligible,,0,0,87,1,thesis,source_only,,
DOC000071-C0034,DOC000071,328,eligible,,0,0,114,0,thesis,source_only,,
DOC000071-C0035,DOC000071,1158,eligible,,0,0,99,1,thesis,source_only,,
DOC000071-C0036,DOC000071,1508,eligible,,0,0,561,1,thesis,source_only,,
DOC000071-C0037,DOC000071,1335,eligible,,0,0,466,1,thesis,source_only,,
DOC000071-C0038,DOC000071,1560,eligible,,0,0,574,0,thesis,source_only,,
DOC000071-C0039,DOC000071,971,eligible,,0,0,128,1,thesis,source_only,,
DOC000071-C0040,DOC000071,453,eligible,,0,0,37,1,thesis,source_only,,
DOC000071-C0041,DOC000071,504,eligible,,0,0,40,1,thesis,source_only,,
DOC000071-C0042,DOC000071,862,eligible,,0,0,74,1,thesis,source_only,,
DOC000071-C0043,DOC000071,849,eligible,,0,0,63,1,thesis,source_only,,
DOC000071-C0044,DOC000071,949,eligible,,0,0,70,1,thesis,source_only,,
DOC000071-C0045,DOC000071,913,eligible,,0,0,71,1,thesis,source_only,,
DOC000071-C0046,DOC000071,725,eligible,,0,0,64,1,thesis,source_only,,
DOC000071-C0047,DOC000071,718,eligible,,0,0,64,1,thesis,source_only,,
DOC000071-C0048,DOC000071,676,eligible,,0,0,71,1,thesis,source_only,,
DOC000071-C0049,DOC000071,882,eligible,,0,0,67,1,thesis,source_only,,
DOC000071-C0050,DOC000071,473,eligible,,0,0,34,1,thesis,source_only,,
DOC000071-C0051,DOC000071,817,eligible,,0,0,66,1,thesis,source_only,,
DOC000071-C0052,DOC000071,674,eligible,,0,0,77,1,thesis,source_only,,
DOC000071-C0053,DOC000071,446,eligible,,0,0,39,1,thesis,source_only,,
DOC000071-C0054,DOC000071,869,eligible,,0,0,81,1,thesis,source_only,,
DOC000071-C0055,DOC000071,859,eligible,,0,0,81,1,thesis,source_only,,
DOC000071-C0056,DOC000071,664,eligible,,0,0,58,1,thesis,source_only,,
DOC000071-C0057,DOC000071,391,eligible,,0,0,36,1,thesis,source_only,,
DOC000072-C0001,DOC000072,651,eligible,,0,0,267,0,thesis,section_resolved,,
DOC000072-C0002,DOC000072,1014,eligible,,0,0,253,0,thesis,section_resolved,,
DOC000072-C0003,DOC000072,905,eligible,,0,0,506,0,thesis,section_resolved,,
DOC000072-C0004,DOC000072,1674,eligible,,0,0,671,0,thesis,section_resolved,,
DOC000072-C0005,DOC000072,1213,eligible,,0,0,434,0,thesis,section_resolved,,
DOC000072-C0006,DOC000072,988,eligible,,0,0,431,0,thesis,section_resolved,,
DOC000072-C0007,DOC000072,1603,eligible,,0,0,728,0,thesis,section_resolved,,
DOC000072-C0008,DOC000072,1304,eligible,,0,0,529,0,thesis,section_resolved,,
DOC000072-C0009,DOC000072,1405,eligible,,0,0,636,0,thesis,section_resolved,,
DOC000072-C0010,DOC000072,1588,eligible,,0,0,701,0,thesis,section_resolved,,
DOC000072-C0011,DOC000072,1459,eligible,,0,0,645,0,thesis,section_resolved,,
DOC000072-C0012,DOC000072,1575,eligible,,0,0,700,0,thesis,section_resolved,,
DOC000072-C0013,DOC000072,1092,eligible,,0,0,484,0,thesis,section_resolved,,
DOC000072-C0014,DOC000072,1715,eligible,,0,0,785,0,thesis,section_resolved,,
DOC000072-C0015,DOC000072,1520,eligible,,0,0,625,0,thesis,section_resolved,,
DOC000072-C0016,DOC000072,1177,eligible,,0,0,529,0,thesis,section_resolved,,
DOC000072-C0017,DOC000072,509,eligible,,0,0,241,0,thesis,section_resolved,,
DOC000072-C0018,DOC000072,1017,eligible,,0,0,392,1,thesis,section_resolved,,
DOC000072-C0019,DOC000072,1021,eligible,,0,0,455,0,thesis,section_resolved,,
DOC000072-C0020,DOC000072,262,eligible,,0,0,116,0,thesis,section_resolved,,
DOC000072-C0021,DOC000072,1730,eligible,,0,0,482,0,thesis,section_resolved,,
DOC000072-C0022,DOC000072,1176,eligible,,0,0,167,1,thesis,section_resolved,,
DOC000072-C0023,DOC000072,951,eligible,,0,0,119,1,thesis,section_resolved,,
